127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/deprecated.min.js?ver=2.2.0 HTTP/1.1" 200 1641
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/core-data.min.js?ver=2.2.2 HTTP/1.1" 200 34103
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/token-list.min.js?ver=1.2.0 HTTP/1.1" 200 3167
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/viewport.min.js?ver=2.3.0 HTTP/1.1" 200 2694
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/wordcount.min.js?ver=2.2.0 HTTP/1.1" 200 3000
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/block-editor.min.js?ver=2.0.3 HTTP/1.1" 200 252131
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-admin/js/editor.min.js?ver=5.2.2 HTTP/1.1" 200 13430
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/notices.min.js?ver=1.3.0 HTTP/1.1" 200 11163
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/date.min.js?ver=3.2.0 HTTP/1.1" 200 937038
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/nux.min.js?ver=3.2.5 HTTP/1.1" 200 7454
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/editor.min.js?ver=9.2.6 HTTP/1.1" 200 190281
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/block-library.min.js?ver=2.4.6 HTTP/1.1" 200 262704
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/dom-ready.min.js?ver=2.2.0 HTTP/1.1" 200 1163
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/plugins.min.js?ver=2.2.0 HTTP/1.1" 200 6881
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/edit-post.min.js?ver=3.3.6 HTTP/1.1" 200 82899
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/dist/format-library.min.js?ver=1.4.6 HTTP/1.1" 200 19500
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/shortcode.min.js?ver=5.2.2 HTTP/1.1" 200 2613
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/media-editor.min.js?ver=5.2.2 HTTP/1.1" 200 10905
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/media-audiovideo.min.js?ver=5.2.2 HTTP/1.1" 200 12857
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/mce-view.min.js?ver=5.2.2 HTTP/1.1" 200 9744
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=5.2.2 HTTP/1.1" 200 9887
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-admin/js/image-edit.min.js?ver=5.2.2 HTTP/1.1" 200 10225
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/quicktags.min.js?ver=5.2.2 HTTP/1.1" 200 11284
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13163
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-admin/js/media-upload.min.js?ver=5.2.2 HTTP/1.1" 200 1123
127.0.0.1 - - [31/Jul/2019:19:53:05 +0200] "GET /wp-includes/js/tinymce/wp-tinymce.js?ver=4940-20190515 HTTP/1.1" 200 654795
127.0.0.1 - - [31/Jul/2019:19:53:06 +0200] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.1" 200 3253
127.0.0.1 - - [31/Jul/2019:19:53:06 +0200] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 640
127.0.0.1 - - [31/Jul/2019:19:54:01 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [31/Jul/2019:19:54:01 +0200] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 48866
127.0.0.1 - - [31/Jul/2019:19:54:02 +0200] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [31/Jul/2019:19:54:02 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [31/Jul/2019:19:54:05 +0200] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1 HTTP/1.1" 200 11232
127.0.0.1 - - [31/Jul/2019:19:54:05 +0200] "GET /wp-admin/post.php?post=3&action=edit HTTP/1.1" 200 385174
127.0.0.1 - - [31/Jul/2019:19:54:05 +0200] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.2.2 HTTP/1.1" 200 4163
127.0.0.1 - - [31/Jul/2019:19:54:05 +0200] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1" 200 790
127.0.0.1 - - [31/Jul/2019:19:54:05 +0200] "GET /wp-content/themes/twentynineteen/style-editor-customizer.css?ver=1.1 HTTP/1.1" 200 159
127.0.0.1 - - [31/Jul/2019:19:54:06 +0200] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [31/Jul/2019:19:54:06 +0200] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.1" 200 3253
127.0.0.1 - - [31/Jul/2019:19:54:06 +0200] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 640
